Fold,Model,Padding,Image_ID,Modality,Dice,IoU,Recall,Precision,HD95,ASD
0,ST-SAM,-5,Color1_000529,Colour,0.4863247871398926,0.3212873935699463,0.337685459740246,0.8687022887500728,14.8794584274292,1.7167245149612427
0,ST-SAM,-5,Color1_000665,Colour,0.8841304779052734,0.7923241853713989,0.8236760941778545,0.9541619155489044,6.7082037925720215,1.820294737815857
0,ST-SAM,-5,Color1_000763,Colour,0.9497760534286499,0.9043557643890381,0.9105053880648588,0.9925870083557867,5.983099460601807,0.9442872405052185
0,ST-SAM,-5,Color1_000497,Colour,0.8158379197120667,0.6889579892158508,0.7059760955930721,0.9661941111864685,15.132745742797852,5.405332088470459
0,ST-SAM,-5,Color1_000260,Colour,0.9457764625549316,0.8971309065818787,0.941711632517147,0.9498765900291198,3.0,0.849979817867279
0,ST-SAM,-5,Color1_000659,Colour,0.9208417534828186,0.8532963395118713,0.8981263533661494,0.9447360601223397,4.0,0.9975857734680176
0,ST-SAM,-5,Color1_000728,Colour,0.9014719724655151,0.8206180930137634,0.8611775968332721,0.9457221709888655,5.308103561401367,0.7334621548652649
0,ST-SAM,-5,Color1_000072,Colour,0.9300572872161865,0.8692589998245239,0.8711764705241781,0.9974743221925009,5.0,1.2474472522735596
0,ST-SAM,-5,Color1_000232,Colour,0.8935031890869141,0.8075063824653625,0.8439965937641785,0.9491795951638141,8.062257766723633,2.001217842102051
0,ST-SAM,-5,Color1_000241,Colour,0.7176704406738281,0.5596614480018616,0.6228365752318245,0.8465702091343218,13.0,4.128480434417725
0,ST-SAM,-5,Color1_000212,Colour,0.91096031665802,0.8364803791046143,0.8431792002170381,0.9905915710149122,13.378616333007812,1.6357643604278564
0,ST-SAM,-5,Color1_000243,Colour,0.8680151104927063,0.7668080925941467,0.7804589542949811,0.9776987477974588,8.0,2.544487714767456
0,ST-SAM,-5,Color1_000090,Colour,0.8961687684059143,0.8118712306022644,0.8975531387917013,0.894788714932267,6.355984687805176,0.8866019248962402
0,ST-SAM,-5,Color1_000568,Colour,0.9485883116722107,0.9022045135498047,0.9501111384354024,0.9470704085491051,2.0,0.5422013401985168
0,ST-SAM,-5,Color1_000169,Colour,0.9082844853401184,0.8319790959358215,0.8669102295948208,0.9538059081889998,6.586164474487305,1.5464600324630737
0,ST-SAM,-5,Color1_000388,Colour,0.9452503323554993,0.8961845636367798,0.9073326020998012,0.9864754813278321,6.7082037925720215,1.7673972845077515
0,ST-SAM,-5,Color1_000646,Colour,0.9268063902854919,0.8635966777801514,0.8703717280687461,0.9910669560034173,4.0,1.0295495986938477
0,ST-SAM,-5,Color1_000254,Colour,0.8342245817184448,0.7155963182449341,0.8151639342591877,0.8541979813497534,10.198039054870605,1.923319697380066
0,ST-SAM,-5,Color1_000337,Colour,0.8511690497398376,0.7409002184867859,0.8374943667941642,0.8652977603545515,21.43586540222168,5.214216709136963
0,ST-SAM,-5,Color1_000658,Colour,0.9395521283149719,0.8859955668449402,0.9452243053945986,0.9339476235757568,2.8284270763397217,0.6236855387687683
0,ST-SAM,-5,Color1_000678,Colour,0.9246689677238464,0.8598924279212952,0.8726543840947923,0.9832772704485077,5.385164737701416,0.7824668288230896
0,ST-SAM,-5,Color1_000363,Colour,0.9248940348625183,0.860281765460968,0.9126700868935232,0.9374498796039122,3.6844217777252197,0.9258445501327515
0,ST-SAM,-5,Color1_000560,Colour,0.9512936472892761,0.9071115255355835,0.9427007298409944,0.9600446012860021,2.0,0.6598367094993591
0,ST-SAM,-5,Color1_000007,Colour,0.8871033787727356,0.7971120476722717,0.9209514499236916,0.8556551222538353,25.007997512817383,4.69886589050293
0,ST-SAM,-5,Color1_000703,Colour,0.9418250918388367,0.8900467157363892,0.9128923930234226,0.9726517531821458,6.7082037925720215,1.7648186683654785
0,ST-SAM,-5,Color1_000762,Colour,0.9300998449325562,0.8693333268165588,0.8804426585283945,0.9856932152665417,4.123105525970459,1.1353306770324707
0,ST-SAM,-5,Color1_000113,Colour,0.8357393145561218,0.7178283333778381,0.7270527369219749,0.9826322317601632,7.280109882354736,1.7256892919540405
0,ST-SAM,-5,Color1_000748,Colour,0.9336709976196289,0.8755937814712524,0.9375293694629867,0.9298442811456891,10.024937629699707,2.380654811859131
0,ST-SAM,-5,Color1_000491,Colour,0.9174382090568542,0.8474695682525635,0.8646151085203384,0.9771356146526167,8.0,1.9316751956939697
